identifier,currency,isCurrency,level,conversionRatio,ratioUnit,allowedSwapCategories,h
dragonXP_28,dragonXP,0,28,21.22,ruby,,
dragonXP_29,dragonXP,0,29,21.22,ruby,,
dragonXP_30,dragonXP,0,30,21.22,ruby,,
dragonXP_31,dragonXP,0,31,23.73,ruby,,
dragonXP_32,dragonXP,0,32,23.73,ruby,,
dragonXP_33,dragonXP,0,33,26.18,ruby,,
dragonXP_34,dragonXP,0,34,26.18,ruby,,
dragonXP_35,dragonXP,0,35,26.18,ruby,,
dragonXP_36,dragonXP,0,36,28.67,ruby,,
dragonXP_37,dragonXP,0,37,28.67,ruby,,
dragonXP_38,dragonXP,0,38,31.02,ruby,,
dragonXP_39,dragonXP,0,39,31.02,ruby,,
dragonXP_40,dragonXP,0,40,31.02,ruby,,
dragonXP_41,dragonXP,0,41,33.86,ruby,,
dragonXP_42,dragonXP,0,42,33.86,ruby,,
dragonXP_43,dragonXP,0,43,36.52,ruby,,
dragonXP_44,dragonXP,0,44,36.52,ruby,,
dragonXP_45,dragonXP,0,45,36.52,ruby,,
dragonXP_46,dragonXP,0,46,39.71,ruby,,
dragonXP_47,dragonXP,0,47,39.71,ruby,,
dragonXP_48,dragonXP,0,48,42.71,ruby,,
dragonXP_49,dragonXP,0,49,42.71,ruby,,
dragonXP_50,dragonXP,0,50,42.71,ruby,,
dragonXP_51,dragonXP,0,51,46.33,ruby,,
dragonXP_52,dragonXP,0,52,46.33,ruby,,
dragonXP_53,dragonXP,0,53,49.78,ruby,,
dragonXP_54,dragonXP,0,54,49.78,ruby,,
dragonXP_55,dragonXP,0,55,49.78,ruby,,
dragonXP_56,dragonXP,0,56,53.47,ruby,,
dragonXP_57,dragonXP,0,57,53.47,ruby,,
dragonXP_58,dragonXP,0,58,57.42,ruby,,
dragonXP_59,dragonXP,0,59,57.42,ruby,,
dragonXP_60,dragonXP,0,60,57.42,ruby,,
dragonXP_61,dragonXP,0,61,61.63,ruby,,
dragonXP_62,dragonXP,0,62,61.63,ruby,,
dragonXP_63,dragonXP,0,63,65.59,ruby,,
dragonXP_64,dragonXP,0,64,65.59,ruby,,
dragonXP_65,dragonXP,0,65,65.59,ruby,,
dragonXP_66,dragonXP,0,66,70.37,ruby,,
dragonXP_67,dragonXP,0,67,70.37,ruby,,
dragonXP_68,dragonXP,0,68,75.49,ruby,,
dragonXP_69,dragonXP,0,69,75.49,ruby,,
dragonXP_70,dragonXP,0,70,75.49,ruby,,
dragonXP_71,dragonXP,0,71,80.3,ruby,,
dragonXP_72,dragonXP,0,72,80.3,ruby,,
dragonXP_73,dragonXP,0,73,86.1,ruby,,
dragonXP_74,dragonXP,0,74,86.1,ruby,,
dragonXP_75,dragonXP,0,75,86.1,ruby,,
dragonXP_76,dragonXP,0,76,92.3,ruby,,
dragonXP_77,dragonXP,0,77,92.3,ruby,,
dragonXP_78,dragonXP,0,78,98.16,ruby,,
dragonXP_79,dragonXP,0,79,98.16,ruby,,
dragonXP_80,dragonXP,0,80,98.16,ruby,,
dragonXP_81,dragonXP,0,81,105.18,ruby,,
dragonXP_82,dragonXP,0,82,105.18,ruby,,
dragonXP_83,dragonXP,0,83,112.69,ruby,,
dragonXP_84,dragonXP,0,84,112.69,ruby,,
dragonXP_85,dragonXP,0,85,112.69,ruby,,
dragonXP_86,dragonXP,0,86,119.8,ruby,,
dragonXP_87,dragonXP,0,87,119.8,ruby,,
dragonXP_88,dragonXP,0,88,128.3,ruby,,
dragonXP_89,dragonXP,0,89,128.3,ruby,,
dragonXP_90,dragonXP,0,90,128.3,ruby,,
dragonXP_91,dragonXP,0,91,137.38,ruby,,
dragonXP_92,dragonXP,0,92,137.38,ruby,,
dragonXP_93,dragonXP,0,93,146.01,ruby,,
dragonXP_94,dragonXP,0,94,146.01,ruby,,
dragonXP_95,dragonXP,0,95,146.01,ruby,,
dragonXP_96,dragonXP,0,96,156.29,ruby,,
dragonXP_97,dragonXP,0,97,156.29,ruby,,
dragonXP_98,dragonXP,0,98,167.26,ruby,,
dragonXP_99,dragonXP,0,99,167.26,ruby,,
dragonXP_100,dragonXP,0,100,167.26,ruby,,
dragonXP_101,dragonXP,0,101,177.72,ruby,,
dragonXP_102,dragonXP,0,102,177.72,ruby,,
dragonXP_103,dragonXP,0,103,190.13,ruby,,
dragonXP_104,dragonXP,0,104,190.13,ruby,,
dragonXP_105,dragonXP,0,105,190.13,ruby,,
dragonXP_106,dragonXP,0,106,203.38,ruby,,
dragonXP_107,dragonXP,0,107,203.38,ruby,,
dragonXP_108,dragonXP,0,108,216.05,ruby,,
dragonXP_109,dragonXP,0,109,216.05,ruby,,
dragonXP_110,dragonXP,0,110,216.05,ruby,,
dragonXP_111,dragonXP,0,111,231.03,ruby,,
dragonXP_112,dragonXP,0,112,231.03,ruby,,
dragonXP_113,dragonXP,0,113,247.02,ruby,,
dragonXP_114,dragonXP,0,114,247.02,ruby,,
dragonXP_115,dragonXP,0,115,247.02,ruby,,
dragonXP_116,dragonXP,0,116,262.35,ruby,,
dragonXP_117,dragonXP,0,117,262.35,ruby,,
dragonXP_118,dragonXP,0,118,280.42,ruby,,
dragonXP_119,dragonXP,0,119,280.42,ruby,,
dragonXP_120,dragonXP,0,120,280.42,ruby,,
dragonXP_121,dragonXP,0,121,299.7,ruby,,
dragonXP_122,dragonXP,0,122,299.7,ruby,,
dragonXP_123,dragonXP,0,123,318.23,ruby,,
dragonXP_124,dragonXP,0,124,318.23,ruby,,
dragonXP_125,dragonXP,0,125,318.23,ruby,,
dragonXP_126,dragonXP,0,126,340.02,ruby,,
dragonXP_127,dragonXP,0,127,340.02,ruby,,
dragonXP_128,dragonXP,0,128,363.24,ruby,,
dragonXP_129,dragonXP,0,129,363.24,ruby,,
dragonXP_130,dragonXP,0,130,363.24,ruby,,
dragonXP_131,dragonXP,0,131,385.63,ruby,,
dragonXP_132,dragonXP,0,132,385.63,ruby,,
dragonXP_133,dragonXP,0,133,411.87,ruby,,
dragonXP_134,dragonXP,0,134,411.87,ruby,,
dragonXP_135,dragonXP,0,135,411.87,ruby,,
dragonXP_136,dragonXP,0,136,439.84,ruby,,
dragonXP_137,dragonXP,0,137,439.84,ruby,,
dragonXP_138,dragonXP,0,138,466.86,ruby,,
dragonXP_139,dragonXP,0,139,466.86,ruby,,
dragonXP_140,dragonXP,0,140,466.86,ruby,,
dragonXP_141,dragonXP,0,141,498.46,ruby,,
dragonXP_142,dragonXP,0,142,498.46,ruby,,
dragonXP_143,dragonXP,0,143,532.11,ruby,,
dragonXP_144,dragonXP,0,144,532.11,ruby,,
dragonXP_145,dragonXP,0,145,532.11,ruby,,
dragonXP_146,dragonXP,0,146,564.71,ruby,,
dragonXP_147,dragonXP,0,147,564.71,ruby,,
dragonXP_148,dragonXP,0,148,602.72,ruby,,
dragonXP_149,dragonXP,0,149,602.72,ruby,,
dragonXP_150,dragonXP,0,150,602.72,ruby,,
dragonXP_151,dragonXP,0,151,602.72,ruby,,
dragonXP_152,dragonXP,0,152,602.72,ruby,,
dragonXP_153,dragonXP,0,153,602.72,ruby,,
dragonXP_154,dragonXP,0,154,602.72,ruby,,
dragonXP_155,dragonXP,0,155,602.72,ruby,,
dragonXP_156,dragonXP,0,156,602.72,ruby,,
dragonXP_157,dragonXP,0,157,602.72,ruby,,
dragonXP_158,dragonXP,0,158,602.72,ruby,,
dragonXP_159,dragonXP,0,159,602.72,ruby,,
dragonXP_160,dragonXP,0,160,602.72,ruby,,
dragonXP_161,dragonXP,0,161,602.72,ruby,,
dragonXP_162,dragonXP,0,162,602.72,ruby,,
dragonXP_163,dragonXP,0,163,602.72,ruby,,
dragonXP_164,dragonXP,0,164,602.72,ruby,,
dragonXP_165,dragonXP,0,165,602.72,ruby,,
dragonXP_166,dragonXP,0,166,602.72,ruby,,
dragonXP_167,dragonXP,0,167,602.72,ruby,,
dragonXP_168,dragonXP,0,168,602.72,ruby,,
dragonXP_169,dragonXP,0,169,602.72,ruby,,
dragonXP_170,dragonXP,0,170,602.72,ruby,,
dragonXP_171,dragonXP,0,171,602.72,ruby,,
dragonXP_172,dragonXP,0,172,602.72,ruby,,
dragonXP_173,dragonXP,0,173,602.72,ruby,,
dragonXP_174,dragonXP,0,174,602.72,ruby,,
dragonXP_175,dragonXP,0,175,602.72,ruby,,
dragonXP_176,dragonXP,0,176,602.72,ruby,,
dragonXP_177,dragonXP,0,177,602.72,ruby,,
dragonXP_178,dragonXP,0,178,602.72,ruby,,
dragonXP_179,dragonXP,0,179,602.72,ruby,,
dragonXP_180,dragonXP,0,180,602.72,ruby,,
dragonXP_181,dragonXP,0,181,602.72,ruby,,
dragonXP_182,dragonXP,0,182,602.72,ruby,,
dragonXP_183,dragonXP,0,183,602.72,ruby,,
dragonXP_184,dragonXP,0,184,602.72,ruby,,
dragonXP_185,dragonXP,0,185,602.72,ruby,,
dragonXP_186,dragonXP,0,186,602.72,ruby,,
dragonXP_187,dragonXP,0,187,602.72,ruby,,
dragonXP_188,dragonXP,0,188,602.72,ruby,,
dragonXP_189,dragonXP,0,189,602.72,ruby,,
dragonXP_190,dragonXP,0,190,602.72,ruby,,
dragonXP_191,dragonXP,0,191,602.72,ruby,,
dragonXP_192,dragonXP,0,192,602.72,ruby,,
dragonXP_193,dragonXP,0,193,602.72,ruby,,
dragonXP_194,dragonXP,0,194,602.72,ruby,,
dragonXP_195,dragonXP,0,195,602.72,ruby,,
dragonXP_196,dragonXP,0,196,602.72,ruby,,
dragonXP_197,dragonXP,0,197,602.72,ruby,,
dragonXP_198,dragonXP,0,198,602.72,ruby,,
dragonXP_199,dragonXP,0,199,602.72,ruby,,
dragonXP_200,dragonXP,0,200,602.72,ruby,,
dragonXP_201,dragonXP,0,201,602.72,ruby,,
dragonXP_202,dragonXP,0,202,602.72,ruby,,
dragonXP_203,dragonXP,0,203,602.72,ruby,,
dragonXP_204,dragonXP,0,204,602.72,ruby,,
dragonXP_205,dragonXP,0,205,602.72,ruby,,
dragonXP_206,dragonXP,0,206,602.72,ruby,,
dragonXP_207,dragonXP,0,207,602.72,ruby,,
dragonXP_208,dragonXP,0,208,602.72,ruby,,
dragonXP_209,dragonXP,0,209,602.72,ruby,,
dragonXP_210,dragonXP,0,210,602.72,ruby,,
dragonXP_211,dragonXP,0,211,602.72,ruby,,
dragonXP_212,dragonXP,0,212,602.72,ruby,,
dragonXP_213,dragonXP,0,213,602.72,ruby,,
dragonXP_214,dragonXP,0,214,602.72,ruby,,
dragonXP_215,dragonXP,0,215,602.72,ruby,,
dragonXP_216,dragonXP,0,216,602.72,ruby,,
dragonXP_217,dragonXP,0,217,602.72,ruby,,
dragonXP_218,dragonXP,0,218,602.72,ruby,,
dragonXP_219,dragonXP,0,219,602.72,ruby,,
dragonXP_220,dragonXP,0,220,602.72,ruby,,
dragonXP_221,dragonXP,0,221,602.72,ruby,,
dragonXP_222,dragonXP,0,222,602.72,ruby,,
dragonXP_223,dragonXP,0,223,602.72,ruby,,
dragonXP_224,dragonXP,0,224,602.72,ruby,,
dragonXP_225,dragonXP,0,225,602.72,ruby,,
dragonXP_226,dragonXP,0,226,602.72,ruby,,
dragonXP_227,dragonXP,0,227,602.72,ruby,,
dragonXP_228,dragonXP,0,228,602.72,ruby,,
dragonXP_229,dragonXP,0,229,602.72,ruby,,
dragonXP_230,dragonXP,0,230,602.72,ruby,,
dragonXP_231,dragonXP,0,231,602.72,ruby,,
dragonXP_232,dragonXP,0,232,602.72,ruby,,
dragonXP_233,dragonXP,0,233,602.72,ruby,,
dragonXP_234,dragonXP,0,234,602.72,ruby,,
dragonXP_235,dragonXP,0,235,602.72,ruby,,
dragonXP_236,dragonXP,0,236,602.72,ruby,,
dragonXP_237,dragonXP,0,237,602.72,ruby,,
dragonXP_238,dragonXP,0,238,602.72,ruby,,
dragonXP_239,dragonXP,0,239,602.72,ruby,,
dragonXP_240,dragonXP,0,240,602.72,ruby,,
dragonXP_241,dragonXP,0,241,602.72,ruby,,
dragonXP_242,dragonXP,0,242,602.72,ruby,,
dragonXP_243,dragonXP,0,243,602.72,ruby,,
dragonXP_244,dragonXP,0,244,602.72,ruby,,
dragonXP_245,dragonXP,0,245,602.72,ruby,,
dragonXP_246,dragonXP,0,246,602.72,ruby,,
dragonXP_247,dragonXP,0,247,602.72,ruby,,
dragonXP_248,dragonXP,0,248,602.72,ruby,,
dragonXP_249,dragonXP,0,249,602.72,ruby,,
dragonXP_250,dragonXP,0,250,602.72,ruby,,
dragonXP_251,dragonXP,0,251,602.72,ruby,,
dragonXP_252,dragonXP,0,252,602.72,ruby,,
dragonXP_253,dragonXP,0,253,602.72,ruby,,
dragonXP_254,dragonXP,0,254,602.72,ruby,,
dragonXP_255,dragonXP,0,255,602.72,ruby,,
dragonXP_256,dragonXP,0,256,602.72,ruby,,
dragonXP_257,dragonXP,0,257,602.72,ruby,,
dragonXP_258,dragonXP,0,258,602.72,ruby,,
dragonXP_259,dragonXP,0,259,602.72,ruby,,
dragonXP_260,dragonXP,0,260,602.72,ruby,,
dragonXP_261,dragonXP,0,261,602.72,ruby,,
dragonXP_262,dragonXP,0,262,602.72,ruby,,
dragonXP_263,dragonXP,0,263,602.72,ruby,,
dragonXP_264,dragonXP,0,264,602.72,ruby,,
dragonXP_265,dragonXP,0,265,602.72,ruby,,
dragonXP_266,dragonXP,0,266,602.72,ruby,,
dragonXP_267,dragonXP,0,267,602.72,ruby,,
dragonXP_268,dragonXP,0,268,602.72,ruby,,
dragonXP_269,dragonXP,0,269,602.72,ruby,,
dragonXP_270,dragonXP,0,270,602.72,ruby,,
dragonXP_271,dragonXP,0,271,602.72,ruby,,
dragonXP_272,dragonXP,0,272,602.72,ruby,,
dragonXP_273,dragonXP,0,273,602.72,ruby,,
dragonXP_274,dragonXP,0,274,602.72,ruby,,
dragonXP_275,dragonXP,0,275,602.72,ruby,,
dragonXP_276,dragonXP,0,276,602.72,ruby,,
dragonXP_277,dragonXP,0,277,602.72,ruby,,
dragonXP_278,dragonXP,0,278,602.72,ruby,,
dragonXP_279,dragonXP,0,279,602.72,ruby,,
dragonXP_280,dragonXP,0,280,602.72,ruby,,
dragonXP_281,dragonXP,0,281,602.72,ruby,,
dragonXP_282,dragonXP,0,282,602.72,ruby,,
dragonXP_283,dragonXP,0,283,602.72,ruby,,
dragonXP_284,dragonXP,0,284,602.72,ruby,,
dragonXP_285,dragonXP,0,285,602.72,ruby,,
dragonXP_286,dragonXP,0,286,602.72,ruby,,
dragonXP_287,dragonXP,0,287,602.72,ruby,,
dragonXP_288,dragonXP,0,288,602.72,ruby,,
dragonXP_289,dragonXP,0,289,602.72,ruby,,
dragonXP_290,dragonXP,0,290,602.72,ruby,,
dragonXP_291,dragonXP,0,291,602.72,ruby,,
dragonXP_292,dragonXP,0,292,602.72,ruby,,
dragonXP_293,dragonXP,0,293,602.72,ruby,,
dragonXP_294,dragonXP,0,294,602.72,ruby,,
dragonXP_295,dragonXP,0,295,602.72,ruby,,
dragonXP_296,dragonXP,0,296,602.72,ruby,,
dragonXP_297,dragonXP,0,297,602.72,ruby,,
dragonXP_298,dragonXP,0,298,602.72,ruby,,
dragonXP_299,dragonXP,0,299,602.72,ruby,,
dragonXP_300,dragonXP,0,300,602.72,ruby,,
dragonXP_301,dragonXP,0,301,602.72,ruby,,
dragonXP_302,dragonXP,0,302,602.72,ruby,,
dragonXP_303,dragonXP,0,303,602.72,ruby,,
dragonXP_304,dragonXP,0,304,602.72,ruby,,
dragonXP_305,dragonXP,0,305,602.72,ruby,,
dragonXP_306,dragonXP,0,306,602.72,ruby,,
dragonXP_307,dragonXP,0,307,602.72,ruby,,
dragonXP_308,dragonXP,0,308,602.72,ruby,,
dragonXP_309,dragonXP,0,309,602.72,ruby,,
dragonXP_310,dragonXP,0,310,602.72,ruby,,
dragonXP_311,dragonXP,0,311,602.72,ruby,,
dragonXP_312,dragonXP,0,312,602.72,ruby,,
dragonXP_313,dragonXP,0,313,602.72,ruby,,
dragonXP_314,dragonXP,0,314,602.72,ruby,,
dragonXP_315,dragonXP,0,315,602.72,ruby,,
dragonXP_316,dragonXP,0,316,602.72,ruby,,
dragonXP_317,dragonXP,0,317,602.72,ruby,,
dragonXP_318,dragonXP,0,318,602.72,ruby,,
dragonXP_319,dragonXP,0,319,602.72,ruby,,
dragonXP_320,dragonXP,0,320,602.72,ruby,,
dragonXP_321,dragonXP,0,321,602.72,ruby,,
dragonXP_322,dragonXP,0,322,602.72,ruby,,
dragonXP_323,dragonXP,0,323,602.72,ruby,,
dragonXP_324,dragonXP,0,324,602.72,ruby,,
dragonXP_325,dragonXP,0,325,602.72,ruby,,
dragonXP_326,dragonXP,0,326,602.72,ruby,,
dragonXP_327,dragonXP,0,327,602.72,ruby,,
dragonXP_328,dragonXP,0,328,602.72,ruby,,
dragonXP_329,dragonXP,0,329,602.72,ruby,,
dragonXP_330,dragonXP,0,330,602.72,ruby,,
dragonXP_331,dragonXP,0,331,602.72,ruby,,
dragonXP_332,dragonXP,0,332,602.72,ruby,,
dragonXP_333,dragonXP,0,333,602.72,ruby,,
dragonXP_334,dragonXP,0,334,602.72,ruby,,
dragonXP_335,dragonXP,0,335,602.72,ruby,,
dragonXP_336,dragonXP,0,336,602.72,ruby,,
dragonXP_337,dragonXP,0,337,602.72,ruby,,
dragonXP_338,dragonXP,0,338,602.72,ruby,,
dragonXP_339,dragonXP,0,339,602.72,ruby,,
dragonXP_340,dragonXP,0,340,602.72,ruby,,
dragonXP_341,dragonXP,0,341,602.72,ruby,,
dragonXP_342,dragonXP,0,342,602.72,ruby,,
dragonXP_343,dragonXP,0,343,602.72,ruby,,
dragonXP_344,dragonXP,0,344,602.72,ruby,,
dragonXP_345,dragonXP,0,345,602.72,ruby,,
dragonXP_346,dragonXP,0,346,602.72,ruby,,
dragonXP_347,dragonXP,0,347,602.72,ruby,,
dragonXP_348,dragonXP,0,348,602.72,ruby,,
dragonXP_349,dragonXP,0,349,602.72,ruby,,
dragonXP_350,dragonXP,0,350,602.72,ruby,,
dragonXP_351,dragonXP,0,351,602.72,ruby,,
dragonXP_352,dragonXP,0,352,602.72,ruby,,
dragonXP_353,dragonXP,0,353,602.72,ruby,,
dragonXP_354,dragonXP,0,354,602.72,ruby,,
dragonXP_355,dragonXP,0,355,602.72,ruby,,
dragonXP_356,dragonXP,0,356,602.72,ruby,,
dragonXP_357,dragonXP,0,357,602.72,ruby,,
dragonXP_358,dragonXP,0,358,602.72,ruby,,
dragonXP_359,dragonXP,0,359,602.72,ruby,,
dragonXP_360,dragonXP,0,360,602.72,ruby,,
dragonXP_361,dragonXP,0,361,602.72,ruby,,
dragonXP_362,dragonXP,0,362,602.72,ruby,,
dragonXP_363,dragonXP,0,363,602.72,ruby,,
dragonXP_364,dragonXP,0,364,602.72,ruby,,
dragonXP_365,dragonXP,0,365,602.72,ruby,,
dragonXP_366,dragonXP,0,366,602.72,ruby,,
dragonXP_367,dragonXP,0,367,602.72,ruby,,
dragonXP_368,dragonXP,0,368,602.72,ruby,,
dragonXP_369,dragonXP,0,369,602.72,ruby,,
dragonXP_370,dragonXP,0,370,602.72,ruby,,
dragonXP_371,dragonXP,0,371,602.72,ruby,,
dragonXP_372,dragonXP,0,372,602.72,ruby,,
dragonXP_373,dragonXP,0,373,602.72,ruby,,
dragonXP_374,dragonXP,0,374,602.72,ruby,,
dragonXP_375,dragonXP,0,375,602.72,ruby,,
dragonXP_376,dragonXP,0,376,602.72,ruby,,
dragonXP_377,dragonXP,0,377,602.72,ruby,,
dragonXP_378,dragonXP,0,378,602.72,ruby,,
dragonXP_379,dragonXP,0,379,602.72,ruby,,
dragonXP_380,dragonXP,0,380,602.72,ruby,,
dragonXP_381,dragonXP,0,381,602.72,ruby,,
dragonXP_382,dragonXP,0,382,602.72,ruby,,
dragonXP_383,dragonXP,0,383,602.72,ruby,,
dragonXP_384,dragonXP,0,384,602.72,ruby,,
dragonXP_385,dragonXP,0,385,602.72,ruby,,
dragonXP_386,dragonXP,0,386,602.72,ruby,,
dragonXP_387,dragonXP,0,387,602.72,ruby,,
dragonXP_388,dragonXP,0,388,602.72,ruby,,
dragonXP_389,dragonXP,0,389,602.72,ruby,,
dragonXP_390,dragonXP,0,390,602.72,ruby,,
dragonXP_391,dragonXP,0,391,602.72,ruby,,
dragonXP_392,dragonXP,0,392,602.72,ruby,,
dragonXP_393,dragonXP,0,393,602.72,ruby,,
dragonXP_394,dragonXP,0,394,602.72,ruby,,
dragonXP_395,dragonXP,0,395,602.72,ruby,,
dragonXP_396,dragonXP,0,396,602.72,ruby,,
dragonXP_397,dragonXP,0,397,602.72,ruby,,
dragonXP_398,dragonXP,0,398,602.72,ruby,,
dragonXP_399,dragonXP,0,399,602.72,ruby,,
dragonXP_400,dragonXP,0,400,602.72,ruby,,
dragonXP_401,dragonXP,0,401,602.72,ruby,,
dragonXP_402,dragonXP,0,402,602.72,ruby,,
dragonXP_403,dragonXP,0,403,602.72,ruby,,
dragonXP_404,dragonXP,0,404,602.72,ruby,,
dragonXP_405,dragonXP,0,405,602.72,ruby,,
dragonXP_406,dragonXP,0,406,602.72,ruby,,
dragonXP_407,dragonXP,0,407,602.72,ruby,,
dragonXP_408,dragonXP,0,408,602.72,ruby,,
dragonXP_409,dragonXP,0,409,602.72,ruby,,
dragonXP_410,dragonXP,0,410,602.72,ruby,,
dragonXP_411,dragonXP,0,411,602.72,ruby,,
dragonXP_412,dragonXP,0,412,602.72,ruby,,
dragonXP_413,dragonXP,0,413,602.72,ruby,,
dragonXP_414,dragonXP,0,414,602.72,ruby,,
dragonXP_415,dragonXP,0,415,602.72,ruby,,
dragonXP_416,dragonXP,0,416,602.72,ruby,,
dragonXP_417,dragonXP,0,417,602.72,ruby,,
dragonXP_418,dragonXP,0,418,602.72,ruby,,
dragonXP_419,dragonXP,0,419,602.72,ruby,,
dragonXP_420,dragonXP,0,420,602.72,ruby,,
dragonXP_421,dragonXP,0,421,602.72,ruby,,
dragonXP_422,dragonXP,0,422,602.72,ruby,,
dragonXP_423,dragonXP,0,423,602.72,ruby,,
dragonXP_424,dragonXP,0,424,602.72,ruby,,
dragonXP_425,dragonXP,0,425,602.72,ruby,,
dragonXP_426,dragonXP,0,426,602.72,ruby,,
dragonXP_427,dragonXP,0,427,602.72,ruby,,
dragonXP_428,dragonXP,0,428,602.72,ruby,,
dragonXP_429,dragonXP,0,429,602.72,ruby,,
dragonXP_430,dragonXP,0,430,602.72,ruby,,
dragonXP_431,dragonXP,0,431,602.72,ruby,,
dragonXP_432,dragonXP,0,432,602.72,ruby,,
dragonXP_433,dragonXP,0,433,602.72,ruby,,
dragonXP_434,dragonXP,0,434,602.72,ruby,,
dragonXP_435,dragonXP,0,435,602.72,ruby,,
dragonXP_436,dragonXP,0,436,602.72,ruby,,
dragonXP_437,dragonXP,0,437,602.72,ruby,,
dragonXP_438,dragonXP,0,438,602.72,ruby,,
dragonXP_439,dragonXP,0,439,602.72,ruby,,
dragonXP_440,dragonXP,0,440,602.72,ruby,,
dragonXP_441,dragonXP,0,441,602.72,ruby,,
dragonXP_442,dragonXP,0,442,602.72,ruby,,
dragonXP_443,dragonXP,0,443,602.72,ruby,,
dragonXP_444,dragonXP,0,444,602.72,ruby,,
dragonXP_445,dragonXP,0,445,602.72,ruby,,
dragonXP_446,dragonXP,0,446,602.72,ruby,,
dragonXP_447,dragonXP,0,447,602.72,ruby,,
dragonXP_448,dragonXP,0,448,602.72,ruby,,
dragonXP_449,dragonXP,0,449,602.72,ruby,,
dragonXP_450,dragonXP,0,450,602.72,ruby,,
dragonXP_451,dragonXP,0,451,602.72,ruby,,
dragonXP_452,dragonXP,0,452,602.72,ruby,,
dragonXP_453,dragonXP,0,453,602.72,ruby,,
dragonXP_454,dragonXP,0,454,602.72,ruby,,
dragonXP_455,dragonXP,0,455,602.72,ruby,,
dragonXP_456,dragonXP,0,456,602.72,ruby,,
dragonXP_457,dragonXP,0,457,602.72,ruby,,
dragonXP_458,dragonXP,0,458,602.72,ruby,,
dragonXP_459,dragonXP,0,459,602.72,ruby,,
dragonXP_460,dragonXP,0,460,602.72,ruby,,
dragonXP_461,dragonXP,0,461,602.72,ruby,,
dragonXP_462,dragonXP,0,462,602.72,ruby,,
dragonXP_463,dragonXP,0,463,602.72,ruby,,
dragonXP_464,dragonXP,0,464,602.72,ruby,,
dragonXP_465,dragonXP,0,465,602.72,ruby,,
dragonXP_466,dragonXP,0,466,602.72,ruby,,
dragonXP_467,dragonXP,0,467,602.72,ruby,,
dragonXP_468,dragonXP,0,468,602.72,ruby,,
dragonXP_469,dragonXP,0,469,602.72,ruby,,
dragonXP_470,dragonXP,0,470,602.72,ruby,,
dragonXP_471,dragonXP,0,471,602.72,ruby,,
dragonXP_472,dragonXP,0,472,602.72,ruby,,
dragonXP_473,dragonXP,0,473,602.72,ruby,,
dragonXP_474,dragonXP,0,474,602.72,ruby,,
dragonXP_475,dragonXP,0,475,602.72,ruby,,
dragonXP_476,dragonXP,0,476,602.72,ruby,,
dragonXP_477,dragonXP,0,477,602.72,ruby,,
dragonXP_478,dragonXP,0,478,602.72,ruby,,
dragonXP_479,dragonXP,0,479,602.72,ruby,,
dragonXP_480,dragonXP,0,480,602.72,ruby,,
dragonXP_481,dragonXP,0,481,602.72,ruby,,
dragonXP_482,dragonXP,0,482,602.72,ruby,,
dragonXP_483,dragonXP,0,483,602.72,ruby,,
dragonXP_484,dragonXP,0,484,602.72,ruby,,
dragonXP_485,dragonXP,0,485,602.72,ruby,,
dragonXP_486,dragonXP,0,486,602.72,ruby,,
dragonXP_487,dragonXP,0,487,602.72,ruby,,
dragonXP_488,dragonXP,0,488,602.72,ruby,,
dragonXP_489,dragonXP,0,489,602.72,ruby,,
dragonXP_490,dragonXP,0,490,602.72,ruby,,
dragonXP_491,dragonXP,0,491,602.72,ruby,,
dragonXP_492,dragonXP,0,492,602.72,ruby,,
dragonXP_493,dragonXP,0,493,602.72,ruby,,
dragonXP_494,dragonXP,0,494,602.72,ruby,,
dragonXP_495,dragonXP,0,495,602.72,ruby,,
dragonXP_496,dragonXP,0,496,602.72,ruby,,
dragonXP_497,dragonXP,0,497,602.72,ruby,,
dragonXP_498,dragonXP,0,498,602.72,ruby,,
dragonXP_499,dragonXP,0,499,602.72,ruby,,
dragonXP_500,dragonXP,0,500,602.72,ruby,,
dragonXP_501,dragonXP,0,501,602.72,ruby,,
dragonXP_502,dragonXP,0,502,602.72,ruby,,
dragonXP_503,dragonXP,0,503,602.72,ruby,,
dragonXP_504,dragonXP,0,504,602.72,ruby,,
dragonXP_505,dragonXP,0,505,602.72,ruby,,
dragonXP_506,dragonXP,0,506,602.72,ruby,,
dragonXP_507,dragonXP,0,507,602.72,ruby,,
dragonXP_508,dragonXP,0,508,602.72,ruby,,
dragonXP_509,dragonXP,0,509,602.72,ruby,,
dragonXP_510,dragonXP,0,510,602.72,ruby,,
dragonXP_511,dragonXP,0,511,602.72,ruby,,
dragonXP_512,dragonXP,0,512,602.72,ruby,,
dragonXP_513,dragonXP,0,513,602.72,ruby,,
dragonXP_514,dragonXP,0,514,602.72,ruby,,
dragonXP_515,dragonXP,0,515,602.72,ruby,,
dragonXP_516,dragonXP,0,516,602.72,ruby,,
dragonXP_517,dragonXP,0,517,602.72,ruby,,
dragonXP_518,dragonXP,0,518,602.72,ruby,,
dragonXP_519,dragonXP,0,519,602.72,ruby,,
dragonXP_520,dragonXP,0,520,602.72,ruby,,
dragonXP_521,dragonXP,0,521,602.72,ruby,,
dragonXP_522,dragonXP,0,522,602.72,ruby,,
dragonXP_523,dragonXP,0,523,602.72,ruby,,
dragonXP_524,dragonXP,0,524,602.72,ruby,,
dragonXP_525,dragonXP,0,525,602.72,ruby,,
