identifier,inBundle,zip_files,h
spl_purifyingAegis.part,0,fx_light_ray_01.png|fx_ring_13.png|fx_ring_glint_01.png|hemisphere_unwrapped.pod|spl_purifyingAegis_LOD00.part|spl_purifyingAegis_LOD01.part|spl_purifyingAegis_LOD02.part,
imp_drg_spiritualGuardian_hit.part,0,fx_elect_blue_2x2.png|fx_flare.png|imp_drg_spiritualGuardian_hit_LOD00.part|imp_drg_spiritualGuardian_hit_LOD01.part|imp_drg_spiritualGuardian_hit_LOD02.part,
dest_wm_explosion_01.part,0,defaultParticle.png|dest_wm_explosion_01_LOD00.part|fx_debris_Cloud_01.png|fx_dust2x2.png|fx_fire02_Ssu.png|fx_fireBall_01.png|fx_fireBall_02.png|fx_rock01_Ssu_gry.png|fx_smoke2x2_gry.png|rock.pod,
ptl_drg_blackblood_proj_impact_02.part,0,defaultParticle.png|fx_elect_01.png|fx_elect_03.png|fx_fire03_Ssu.png|fx_ring_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_blackblood_proj_impact_02.part,
spl_cripplingChill_buildup.part,0,fx_crystalShards_2x3.png|fx_flare.png|fx_scorch_burn_2x2_Aar.png|spl_cripplingChill_buildup_LOD00.part|spl_cripplingChill_buildup_LOD01.part|spl_cripplingChill_buildup_LOD02.part,
spl_risingTemper.part,0,fx_flrstr01_Ssu_grey.png|fx_smoke_wispy_2x2.png|spl_risingTemper_LOD00.part|spl_risingTemper_LOD01.part|spl_risingTemper_LOD02.part,
prj_drg_shaman.part,0,fx_splat_01.png|fx_water_splash_2x2.png|fx_wave_01.png|prj_drg_shaman_LOD00.part,
amb_bld_volcano_mon_hotPool_spring.part,0,amb_bld_volcano_mon_hotPool_spring_LOD00.part|fx_smoke2x2.png,
imp_drg_owl_v2_hit.part,0,defaultParticle.png|fx_fire03_Ssu.png|fx_smoke2x2.png|fx_water_drops.png|imp_drg_owl_v2_hit_LOD00.part|imp_drg_owl_v2_hit_LOD01.part|imp_drg_owl_v2_hit_LOD02.part,
imp_drg_lion_hit.part,0,fx_dust2x2.png|fx_fire02_Ssu.png|fx_flare.png|imp_drg_lion_hit_LOD00.part|imp_drg_lion_hit_LOD01.part|imp_drg_lion_hit_LOD02.part,
prj_drg_swamp.part,0,defaultParticle.png|fx_flare.png|fx_leaves.png|prj_drg_swamp_LOD00.part|prj_drg_swamp_LOD01.part|prj_drg_swamp_LOD02.part,
amb_drg_abyssalAngler_tipGlow.part,0,amb_drg_abyssalAngler_tipGlow_LOD00.part|amb_drg_abyssalAngler_tipGlow_LOD01.part|amb_drg_abyssalAngler_tipGlow_LOD02.part|fx_flrstr01_Ssu_grey.png,
ptl_healTendril.part,0,defaultParticle.png|fx_Flare_02.png|ptl_healTendril.part|ptl_healTendril_LOD01.part|ptl_healTendril_LOD02.part,
spl_shadowDispersal_end.part,0,fx_beam_gost.png|fx_flrstr01_Ssu_grey.png|fx_smoke_round.png|spl_shadowDispersal_end_LOD00.part|spl_shadowDispersal_end_LOD01.part|spl_shadowDispersal_end_LOD02.part,
ptl_bld_magetower_red_01.part,0,fx_Flare_02.png|poisonWisp_dif.png|ptl_bld_magetower_red_01.part|ptl_bld_magetower_red_01_LOD01.part,
prj_drg_seaGoddess_invokerSpecial.part,0,Icicle.pod|fx_flrstr01_Ssu_grey.png|fx_icePatch_02.png|fx_lightning_4x1_aar.png|fx_smoke01_gry_Ssu.png|prj_drg_seaGoddess_invokerSpecial_LOD00.part|prj_drg_seaGoddess_invokerSpecial_LOD01.part|prj_drg_seaGoddess_invokerSpecial_LOD02.part|sucking.pod,
spl_ragnarok_prepare.part,0,fx_fire01_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_sword_texture.png|spl_ragnarok_prepare_LOD00.part|spl_ragnarok_prepare_LOD01.part|spl_ragnarok_prepare_LOD02.part|sword.pod,
ptl_bld_construction_dust.part,0,fx_dust2x2.png|ptl_bld_construction_dust_LOD00.part,
imp_drg_shamanWarrior_miss.part,0,fx_Smoke05_gry_Ssu.png|fx_dust2x2.png|fx_flrstr01_Ssu_grey.png|imp_drg_shamanWarrior_miss_LOD00.part|imp_drg_shamanWarrior_miss_LOD01.part|imp_drg_shamanWarrior_miss_LOD02.part,
imp_drg_werewolf_01_hit.part,0,fx_dust2x2.png|fx_fire01_Ssu.png|fx_flare.png|fx_water_splash_2x2.png|imp_drg_werewolf_01_hit_LOD00.part|imp_drg_werewolf_01_hit_LOD01.part|imp_drg_werewolf_01_hit_LOD02.part,
elementalFlakEarthTarget.part,0,elementalFlakEarthTarget.part|fx_smoke2x2.png,
prj_drg_primordialBreath.part,0,fx_Smoke05_gry_Ssu.png|fx_smoke01_gry_Ssu.png|fx_water_splash_2x2.png|prj_drg_primordialBreath_LOD00.part|prj_drg_primordialBreath_LOD01.part|prj_drg_primordialBreath_LOD02.part,
imp_drg_frostBreath.part,0,defaultParticle.png|fx_debris_Cloud_01.png|fx_smoke2x2.png|imp_drg_frostBreath_LOD00.part|imp_drg_frostBreath_LOD01.part|imp_drg_frostBreath_LOD02.part,
imp_drg_tundra_miss.part,0,fx_DustDebris02_Ssu_rgb.png|fx_smoke2x2.png|imp_drg_tundra_miss_LOD00.part|imp_drg_tundra_miss_LOD01.part|imp_drg_tundra_miss_LOD02.part,
imp_drg_vikingWolves_hit.part,0,fx_flrstr01_Ssu_grey.png|imp_drg_vikingWolves_hit_LOD00.part|imp_drg_vikingWolves_hit_LOD01.part|imp_drg_vikingWolves_hit_LOD02.part,
amb_drg_dwarfGold_coins.part,0,amb_drg_dwarfGold_coins_LOD00.part|coin.pod|fx_coin_dif.png,
prj_drg_lightningFamiliar_flame.part,0,defaultParticle.png|fx_lightning04_Ssu_rgb.png|fx_lightning_4x1_aar.png|fx_smoke2x2.png|prj_drg_lightningFamiliar_flame_LOD00.part|prj_drg_lightningFamiliar_flame_LOD01.part|prj_drg_lightningFamiliar_flame_LOD02.part,
amb_env_waterfall_base_01.part,0,amb_env_waterfall_base_01_LOD00.part|defaultParticle.png|fx_waterSplash_round.png|fx_water_splash_2x2.png,
VFX_gotcha_takeoff_dust.part,0,VFX_gotcha_takeoff_dust.part|fx_debris_Cloud_01.png|fx_light_ray_01.png|fx_smoke2x2.png,
amb_drg_voidFungus_spores.part,0,amb_drg_voidFungus_spores.part|fx_dust2x2.png|fx_flrstr01_Ssu_grey.png,
prj_drg_prism.part,0,defaultParticle.png|fx_crystalShards_2x3.png|fx_flrstr01_Ssu_grey.png|prj_drg_prism_LOD00.part|prj_drg_prism_LOD01.part|prj_drg_prism_LOD02.part,
ptl_flameTurret_Initiate.part,0,fx_fireBall_01.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke2x2.png|poisonWisp_dif.png|ptl_flameTurret_Initiate.part|ptl_flameTurret_Initiate_LOD01.part,
amb_drg_roar.part,0,amb_drg_roar_LOD00.part|amb_drg_roar_LOD01.part|amb_drg_roar_LOD02.part|fx_smoke_round.png,
ptl_drg_EnergyWave_Impact_Light.part,0,fx_flrstr01_Ssu_grey.png|fx_light_ray_03.png|fx_ring_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_EnergyWave_Impact_Light.part|ptl_drg_EnergyWave_Impact_Light_LOD00.part|ptl_drg_EnergyWave_Impact_Light_LOD01.part|ptl_drg_EnergyWave_Impact_Light_LOD02.part|spiral.pod,
imp_drg_prism_hit.part,0,fx_crystalShards_2x3.png|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|imp_drg_prism_hit_LOD00.part|imp_drg_prism_hit_LOD01.part|imp_drg_prism_hit_LOD02.part,
VFX_gotcha_open_flash_01.part,0,VFX_gotcha_open_flash_01_LOD00.part|VFX_gotcha_open_flash_01_LOD01.part|defaultParticle.png|fx_debris_Cloud_01.png|fx_flare.png|fx_light_ray_01.png,
ptl_summersPurification_hit_light_01.part,0,fx_beamLaser1x4_Ssu_gry.png|fx_fire02_Ssu.png|fx_flare.png|fx_line_gradSides.png|fx_smoke2x2_gry.png|ptl_summersPurification_hit_light_01_LOD00.part|ptl_summersPurification_hit_light_01_LOD01.part|ptl_summersPurification_hit_light_01_LOD02.part,
spl_adaptive_electroFlakResist.part,0,fx_elect_blue_2x2.png|fx_flrstr01_Ssu_grey.png|fx_lightning_4x1_aar.png|fx_ring_02.png|fx_ring_glint_02.png|spl_adaptive_electroFlakResist_LOD00.part|spl_adaptive_electroFlakResist_LOD01.part|spl_adaptive_electroFlakResist_LOD02.part,
VFX_Amb_smoke_VolcDoor.part,0,VFX_Amb_smoke_VolcDoor_LOD00.part|VFX_Amb_smoke_VolcDoor_LOD01.part|defaultParticle.png|ptl_airBreath_litBluePuff_dif.png,
imp_drg_voidMeteor_hit.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_rock01_Ssu_gry.png|fx_water_splash_2x2.png|imp_drg_voidMeteor_hit_LOD00.part|imp_drg_voidMeteor_hit_LOD01.part|imp_drg_voidMeteor_hit_LOD02.part,
ptl_IceTurret_Pot.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_snowflakes_01.png|ptl_IceTurret_Pot_LOD00.part|ptl_IceTurret_Pot_LOD01.part|ptl_IceTurret_Pot_LOD02.part|ptl_airBreath_litBluePuff_dif.png,
prj_drg_rampageSorcerer.part,0,fx_fire02_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|prj_drg_rampageSorcerer_LOD00.part|sucking.pod,
z_empty.part,0,z_empty.part,
ptl_frozen_tomb_shield_start.part,0,fx_debris_Cloud_01.png|fx_snowflakes_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_frozen_tomb_shield_start.part|ptl_frozen_tomb_shield_start_LOD00.part|ptl_frozen_tomb_shield_start_LOD01.part|ptl_frozen_tomb_shield_start_LOD02.part,
ptl_IceTurret_iceCorner.part,0,ptl_IceTurret_iceCorner_LOD00.part|ptl_IceTurret_iceCorner_LOD01.part|ptl_IceTurret_iceCorner_LOD02.part|ptl_airBreath_litBluePuff_dif.png,
spl_adaptive_darkFlakResist.part,0,fx_flrstr01_Ssu_grey.png|fx_line_gradSides.png|fx_ring_02.png|fx_ring_glint_02.png|fx_smoke_wispy_2x2.png|spl_adaptive_darkFlakResist_LOD00.part|spl_adaptive_darkFlakResist_LOD01.part|spl_adaptive_darkFlakResist_LOD02.part|sucking.pod,
spl_shiningSplendor_hit.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flare_randRot_2x2.png|fx_flrstr01_Ssu_grey.png|fx_lightBeam01_gry_Ssu.png|spl_shiningSplendor_hit_LOD00.part|spl_shiningSplendor_hit_LOD01.part|spl_shiningSplendor_hit_LOD02.part,
amb_drg_maskedNoble_claws.part,0,amb_drg_maskedNoble_claws.part|fx_flrstr01_Ssu_grey.png,
ptl_seethingSpark.part,0,fx_elect_06.png|fx_elect_07.png|fx_flare.png|fx_flare_multiple.png|fx_ring_11.png|ptl_seethingSpark.part|ptl_seethingSpark_LOD01.part|ptl_seethingSpark_LOD02.part,
spl_adaptive_darkResist.part,0,fx_flrstr01_Ssu_grey.png|fx_ring_glint_02.png|fx_smoke_round.png|fx_smoke_wispy_2x2.png|spl_adaptive_darkResist_LOD00.part|spl_adaptive_darkResist_LOD01.part|spl_adaptive_darkResist_LOD02.part,
prj_drg_soulBarrage.part,0,fx_fire01_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|prj_drg_soulBarrage.part|prj_drg_soulBarrage_LOD00.part|prj_drg_soulBarrage_LOD01.part|prj_drg_soulBarrage_LOD02.part,
amb_drg_egyptianHawk_gemGlow.part,0,amb_drg_egyptianHawk_gemGlow_LOD00.part|fx_Flare_02.png|fx_flareLens2x2_rgb_Ssu.png,
UI_wm_castleShield.part,0,UI_wm_castleShield.part|fx_UI_wm_forcefield_01.png|fx_light_ray_03.png,
imp_drg_miasmic_flame_01.part,0,fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|fx_wave_01.png|imp_drg_miasmic_flame_01_LOD00.part|imp_drg_miasmic_flame_01_LOD01.part|imp_drg_miasmic_flame_01_LOD02.part,
Smoke_Destroyed_01.part,0,Smoke_Destroyed_01_LOD00.part|Smoke_Destroyed_01_LOD01.part|fx_smoke2x2.png,
spl_solarStrike.part,0,fx_debris_Cloud_01.png|fx_smoke2x2.png|spl_solarStrike_LOD00.part,
ptl_onHit_elementalFlakWindSuper.part,0,fx_elect_blue_2x2.png|fx_flrstr01_Ssu_grey.png|fx_ring_01.png|ptl_onHit_elementalFlakWindSuper.part|ptl_onHit_elementalFlakWindSuper_LOD01.part|ptl_onHit_elementalFlakWindSuper_LOD02.part,
ptl_drg_dissipate_mist_end.part,0,fx_flare.png|fx_leaves.png|fx_smoke01_gry_Ssu.png|ptl_drg_dissipate_mist_end_LOD00.part|ptl_drg_dissipate_mist_end_LOD01.part|ptl_drg_dissipate_mist_end_LOD02.part,
amb_drg_golemWater_water_flyWings.part,0,amb_drg_golemWater_water_flyWings.part|fx_water_splash_2x2.png,
ptl_drg_rising_phoenix_01.part,0,fx_fire03_Ssu.png|fx_flare.png|fx_phoenix_fire.png|ptl_drg_rising_phoenix_01.part|ptl_drg_rising_phoenix_01_LOD01.part|ptl_drg_rising_phoenix_01_LOD02.part,
ptl_selfDestruct_contrails_02.part,0,defaultParticle.png|ptl_selfDestruct_contrails_02_LOD00.part,
prj_drg_feySummer.part,0,defaultParticle.png|fx_Smoke04_gry_Ssu.png|fx_Smoke05_gry_Ssu.png|prj_drg_feySummer_LOD00.part|prj_drg_feySummer_LOD01.part|prj_drg_feySummer_LOD02.part|rock_texture.png,
ptl_magetower_blueInitiate.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_smoke_round.png|ptl_magetower_blueInitiate.part|ptl_magetower_blueInitiate_LOD01.part,
prj_drg_voidEye.part,0,fx_beamLaser1x4_Ssu_gry.png|fx_beam_gost.png|fx_flare.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|prj_drg_voidEye_LOD00.part|prj_drg_voidEye_LOD01.part|prj_drg_voidEye_LOD02.part|sucking.pod,
prj_drg_werewolf.part,0,fx_fire01_Ssu.png|fx_water_splash_2x2.png|prj_drg_werewolf_LOD00.part|prj_drg_werewolf_LOD01.part|prj_drg_werewolf_LOD02.part,
spl_rapidCooling_hit.part,0,Icicle.pod|fx_flare_randRot_2x2.png|fx_icePatch_01.png|fx_smoke_wispy_2x2.png|spl_rapidCooling_hit_LOD00.part|spl_rapidCooling_hit_LOD01.part|spl_rapidCooling_hit_LOD02.part,
spl_realityWarp_Buff.part,0,fx_flrstr01_Ssu_grey.png|spl_realityWarp_Buff_LOD00.part,
spl_tanglingKelp_freeze.part,0,fx_bubble.png|fx_veg_trail.png|kelp.pod|spl_tanglingKelp_freeze_LOD00.part|spl_tanglingKelp_freeze_LOD01.part|spl_tanglingKelp_freeze_LOD02.part,
amb_drg_golemDark_wingAsh.part,0,amb_drg_golemDark_wingAsh_LOD00.part|amb_drg_golemDark_wingAsh_LOD01.part|amb_drg_golemDark_wingAsh_LOD02.part|fx_debris_Cloud_01.png|fx_smoke01_gry_Ssu.png,
amb_drg_vikingFire_attack.part,0,amb_drg_vikingFire_attack.part|fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_smoke01_gry_Ssu.png,
spl_underwhelmingFireball_initiate.part,0,fx_flare_03.png|fx_ring_03.png|fx_ring_14.png|fx_smoke2x2.png|spl_underwhelmingFireball_initiate_LOD00.part|spl_underwhelmingFireball_initiate_LOD01.part|spl_underwhelmingFireball_initiate_LOD02.part,
ptl_tectonic_tomb_barrier.part,0,fx_rock01_Ssu_gry.png|fx_smoke2x2.png|fx_smoke_round.png|ptl_tectonic_tomb_barrier.part|ptl_tectonic_tomb_barrier_LOD00.part|ptl_tectonic_tomb_barrier_LOD01.part|ptl_tectonic_tomb_barrier_LOD02.part,
amb_drg_neptune_fallingWater.part,0,amb_drg_neptune_fallingWater_LOD00.part|fx_bubble.png|fx_water_splash_2x2.png,
imp_drg_onslaught.part,0,fx_fire03_Ssu.png|imp_drg_onslaught_LOD00.part|imp_drg_onslaught_LOD01.part|imp_drg_onslaught_LOD02.part|ptl_airBreath_bluePuff_dif.png,
ptl_scarletFever_Base.part,0,ptl_scarletFever_Base_LOD00.part,
ptl_drg_radiance_projectile_burn.part,0,fx_flare.png|fx_smoke2x2.png|ptl_drg_radiance_projectile_burn.part,
ptl_drg_shadow_proj_impact_01.part,0,fx_ring_01.png|fx_water_drops.png|fx_wave_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_shadow_proj_impact_01.part|ptl_drg_shadow_proj_impact_01_LOD01.part,
ptl_whelp_whisp_04.part,0,fx_flareLens2x2_rgb_Ssu.png|ptl_whelp_whisp_04.part,
prj_drg_worldDragon.part,0,fx_DustDebris02_Ssu_rgb.png|fx_debris_Cloud_01.png|fx_flareLens2x2_rgb_Ssu.png|fx_scorch_burn_2x2_Aar.png|prj_drg_worldDragon_LOD00.part,
imp_drg_primordialBreath.part,0,fx_fire03_Ssu.png|fx_smoke2x2.png|imp_drg_primordialBreath_LOD00.part|imp_drg_primordialBreath_LOD01.part|imp_drg_primordialBreath_LOD02.part,
vfx_Perch_Autumn_lvl3_LargeRunes.part,0,defaultParticle.png|vfx_Perch_Autumn_lvl3_LargeRunes.part,
amb_drg_undead_wraith_orb.part,0,amb_drg_undead_wraith_orb_LOD00.part|amb_drg_undead_wraith_orb_LOD01.part|amb_drg_undead_wraith_orb_LOD02.part|defaultParticle.png|fx_smoke_wispy_2x2.png,
spl_writhe_active.part,0,fx_roots_01.png|fx_smoke_wispy_2x2.png|fx_tentacle_anim.png|spl_writhe_active_LOD00.part|spl_writhe_active_LOD01.part|spl_writhe_active_LOD02.part,
imp_drg_vikingRaider_miss.part,0,fx_smoke01_gry_Ssu.png|imp_drg_vikingRaider_miss_LOD00.part|imp_drg_vikingRaider_miss_LOD01.part|imp_drg_vikingRaider_miss_LOD02.part,
UI_wm_locator_store.part,0,UI_wm_locator_store_LOD00.part|defaultParticle.png|fx_flrstr01_Ssu_grey.png|fx_light_ray_02.png,
prj_drg_lightspeed.part,0,fx_smoke2x2.png|prj_drg_lightspeed_LOD00.part|prj_drg_lightspeed_LOD01.part|prj_drg_lightspeed_LOD02.part,
UI_wm_rallyPoint_red.part,0,UI_wm_rallyPoint_red_LOD00.part|defaultParticle.png|fx_UI_target_01.png|fx_lightBeam_tapered.png,
prj_drg_seaPuffer.part,0,fx_Smoke05_gry_Ssu.png|fx_bubble.png|fx_fire03_Ssu.png|fx_scorch_burn_2x2_Aar.png|fx_water_splash_2x2.png|prj_drg_seaPuffer_LOD00.part|prj_drg_seaPuffer_LOD01.part|prj_drg_seaPuffer_LOD02.part,
ptl_whelp_whisp_02.part,0,fx_flareLens2x2_rgb_Ssu.png|ptl_whelp_whisp_02.part,
spl_absorbmagic_impact.part,0,fx_UI_rage.png|fx_flrstr01_Ssu_grey.png|spl_absorbmagic_impact_LOD00.part,
ptl_drg_shield_02.part,0,fx_ring_13.png|ptl_drg_shield_02.part|ptl_drg_shield_02_LOD01.part,
prj_drg_fireLance_ramping.part,0,fx_Smoke05_gry_Ssu.png|fx_fire01_Ssu.png|fx_fire03_Ssu.png|prj_drg_fireLance_ramping_LOD00.part,
ptl_bld_volcano_mon_door.part,1,defaultParticle.png|ptl_airBreath_litBluePuff_dif.png|ptl_bld_volcano_mon_door_LOD00.part|ptl_bld_volcano_mon_door_LOD01.part|ptl_bld_volcano_mon_door_LOD02.part,
ptl_blimpGlow.part,1,fx_flare_03.png|fx_flare_rays.png|ptl_blimpGlow.part|ptl_blimpGlow_LOD01.part,
prj_drg_hover.part,0,fx_smoke2x2.png|prj_drg_hover_LOD00.part|prj_drg_hover_LOD01.part|prj_drg_hover_LOD02.part,
ptl_drg_flashFreeze.part,0,fx_crystalShards_2x3.png|fx_flare_randRot_2x2.png|fx_smoke2x2.png|fx_snowflakes_01.png|fx_waterSplash_round.png|ptl_drg_flashFreeze_LOD00.part|ptl_drg_flashFreeze_LOD01.part|ptl_drg_flashFreeze_LOD02.part,
z_lava_ball_example.part,0,defaultParticle.png|fx_fire03_Ssu.png|fx_lava.png|fx_water_drops.png|z_lava_ball_example.part,
LightningTower_02.part,0,LightningTower_02_LOD00.part|LightningTower_02_LOD01.part|fx_Flare_02.png|fx_elect_01.png,
prj_drg_maskedRedDeath.part,0,fx_elect_blue_2x2.png|fx_fire01_Ssu.png|fx_fire04_Ssu.png|prj_drg_maskedRedDeath_LOD00.part|prj_drg_maskedRedDeath_LOD01.part|prj_drg_maskedRedDeath_LOD02.part,
ptl_stormSuper_initiate.part,0,fx_flare_03.png|fx_ring_03.png|fx_ring_14.png|fx_smoke2x2.png|fx_spiral_02.png|ptl_stormSuper_initiate.part|ptl_stormSuper_initiate_LOD01.part|ptl_stormSuper_initiate_LOD02.part,
imp_drg_obsidianSorcerer_hit.part,0,defaultParticle.png|fx_fire03_Ssu.png|fx_smoke2x2.png|fx_water_drops.png|imp_drg_obsidianSorcerer_hit_LOD00.part|imp_drg_obsidianSorcerer_hit_LOD01.part|imp_drg_obsidianSorcerer_hit_LOD02.part,
prj_drg_voidFungus.part,0,fx_flrstr01_Ssu_grey.png|fx_smoke01_gry_Ssu.png|fx_smoke2x2_gry.png|prj_drg_voidFungus_LOD00.part|prj_drg_voidFungus_LOD01.part|prj_drg_voidFungus_LOD02.part,
whale_breach_out_night.part,0,fx_dust2x2.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|whale_breach_out_night_LOD00.part|whale_breach_out_night_LOD01.part|whale_breach_out_night_LOD02.part,
spl_awaken_wisp.part,0,spl_awaken_wisp_LOD00.part,
UI_wm_portal_publicx.part,0,UI_wm_portal_public_LOD00x.part|defaultParticle.png|fx_Flare_02.png|fx_pentagram.png|fx_ring_15.png|fx_smoke_wispy_2x2.png,
imp_drg_cthulhu_hit.part,0,fx_fire03_Ssu.png|fx_flare.png|fx_smoke2x2.png|imp_drg_cthulhu_hit_LOD00.part|imp_drg_cthulhu_hit_LOD01.part|imp_drg_cthulhu_hit_LOD02.part,
ptl_drg_piercing_flame_impact_01.part,0,defaultParticle.png|fx_flash_01.png|ptl_drg_piercing_flame_impact_01.part|ptl_drg_piercing_flame_impact_01_LOD00.part|ptl_drg_piercing_flame_impact_01_LOD01.part|ptl_drg_piercing_flame_impact_01_LOD02.part,
spl_markOfHunger_blast.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_ring_16.png|fx_teeth_crunch.png|shield.pod|spl_markOfHunger_blast_LOD00.part|spl_markOfHunger_blast_LOD01.part|spl_markOfHunger_blast_LOD02.part,
prj_drg_Oni.part,0,fx_dust2x2.png|fx_fire01_Ssu.png|fx_smoke01_gry_Ssu.png|prj_drg_Oni_LOD00.part,
amb_drg_werewolf_SpitChomp.part,0,amb_drg_werewolf_SpitChomp_LOD00.part|fx_meat_01.png|fx_water_splash_2x2.png,
building_dust_NEW.part,0,building_dust_NEW_LOD00.part|building_dust_NEW_LOD01.part|fx_smoke2x2.png,
ptl_drg_noxious_vines_onGround.part,0,fx_smoke01_gry_Ssu.png|fx_vines_1x4.png|ptl_drg_noxious_vines_onGround.part|ptl_drg_noxious_vines_onGround_LOD00.part|ptl_drg_noxious_vines_onGround_LOD01.part|ptl_drg_noxious_vines_onGround_LOD02.part,
imp_drg_chariot_hit.part,0,fx_dust2x2.png|fx_elect_blue_2x2.png|fx_flare.png|fx_smoke2x2.png|imp_drg_chariot_hit_LOD00.part|imp_drg_chariot_hit_LOD01.part|imp_drg_chariot_hit_LOD02.part,
stable_stageBeam.part,0,defaultParticle.png|fx_lightBeam01_gry_Ssu.png|stable_stageBeam_LOD00.part|stable_stageBeam_LOD01.part|stable_stageBeam_LOD02.part,
amb_drg_undead_wraith_bodyWisps.part,0,amb_drg_undead_wraith_bodyWisps_LOD00.part|amb_drg_undead_wraith_bodyWisps_LOD01.part|amb_drg_undead_wraith_bodyWisps_LOD02.part|fx_Chain_tile.png|fx_Smoke04_gry_Ssu.png,
prj_drg_obsidianHunter.part,0,defaultParticle.png|fx_smoke01_gry_Ssu.png|prj_drg_obsidianHunter_LOD00.part|prj_drg_obsidianHunter_LOD01.part|prj_drg_obsidianHunter_LOD02.part,
amb_drg_patchwork_eye.part,0,amb_drg_patchwork_eye_LOD00.part|defaultParticle.png,
hover_projectile.part,0,fx_flash_01.png|hover_projectile_LOD00.part|hover_projectile_LOD01.part,
amb_drg_feyBonfire.part,0,amb_drg_feyBonfire_LOD00.part|amb_drg_feyBonfire_LOD01.part|amb_drg_feyBonfire_LOD02.part|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|fx_smoke_wispy_2x2.png,
whale_breach_out.part,0,Smoke_Thin_01.png|fx_flash_01.png|fx_waterSplash_round.png|fx_water_drops.png|whale_breach_out_LOD00.part|whale_breach_out_LOD01.part|whale_breach_out_LOD02.part,
ptl_cannonSuperNDEBoss.part,0,fx_debris_woodChips_2x2.png|fx_flare.png|fx_flash_01.png|fx_ring_06.png|fx_ring_14.png|ptl_cannonSuperNDEBoss.part|waterSplash_01.png,
amb_drg_neptune_tailDisk.part,0,amb_drg_neptune_tailDisk_LOD00.part|fx_UI_wm_forcefield_01.png|fx_flare.png|fx_smoke_round.png,
prj_tidalSurge.part,0,fx_water_splash_2x2.png|fx_water_trident.png|prj_tidalSurge_LOD00.part|prj_tidalSurge_LOD01.part|prj_tidalSurge_LOD02.part,
prj_bld_cannon_NDE_super.part,0,fx_flrstr01_Ssu_grey.png|fx_glsprt01_Ssu_gry.png|fx_light_ray_03.png|prj_bld_cannon_NDE_super_LOD00.part|prj_bld_cannon_NDE_super_LOD01.part|prj_bld_cannon_NDE_super_LOD02.part,
spl_AOE_underwhelmingFireball_chargeUp.part,0,fx_fire03_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|spl_AOE_underwhelmingFireball_chargeUp_LOD00.part|spl_AOE_underwhelmingFireball_chargeUp_LOD01.part|spl_AOE_underwhelmingFireball_chargeUp_LOD02.part,
amb_drg_golemWater_water_UI_wings.part,0,amb_drg_golemWater_water_UI_wings.part|fx_water_drops.png,
imp_drg_mindSpike_hit.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_glsprt01_Ssu_gry.png|fx_icePatch_01.png|fx_ring_01.png|fx_smoke_wispy_2x2.png|icicle_3.pod|imp_drg_mindSpike_hit_LOD00.part|imp_drg_mindSpike_hit_LOD01.part|imp_drg_mindSpike_hit_LOD02.part,
dest_mage_tower_glow.part,0,defaultParticle.png|dest_mage_tower_glow_LOD00.part|dest_mage_tower_glow_LOD01.part|dest_mage_tower_glow_LOD02.part|fx_fire03_Ssu.png,
imp_drg_swampFire_miss.part,0,fx_fire03_Ssu.png|fx_smoke2x2.png|imp_drg_swampFire_miss_LOD00.part|imp_drg_swampFire_miss_LOD01.part|imp_drg_swampFire_miss_LOD02.part,
prj_drg_shieldAssault.part,0,fx_dust2x2.png|fx_fire01_Ssu.png|fx_smoke01_gry_Ssu.png|prj_drg_shieldAssault_LOD00.part|prj_drg_shieldAssault_LOD01.part|prj_drg_shieldAssault_LOD02.part,
prj_drg_seaCoral.part,0,fx_smoke01_gry_Ssu.png|fx_water_splash_2x2.png|prj_drg_seaCoral_LOD00.part|prj_drg_seaCoral_LOD01.part|prj_drg_seaCoral_LOD02.part,
ptl_drg_fire_flame_impact_01.part,1,ptl_airBreath_bluePuff_dif.png|ptl_drg_fire_flame_impact_01.part,
